Auditor ID,Date,Price,Store ID,Product ID
203,10/22/17,48.77,12837,000801329171
203,10/20/17,30.45,12837,000698510708
203,10/20/17,55.53,12837,000160430177
203,10/27/17,52.86,12837,000714138116
203,10/25/17,2.85,12837,000421047592
203,10/26/17,1.83,12837,000526328901
203,10/17/17,41.33,12837,000173173585
203,10/20/17,35.8,12837,000303748850
203,10/18/17,15.27,12837,000418444428
203,10/25/17,3.0,12837,000069037528
203,10/23/17,1.33,12837,000643896037
203,10/18/17,18.73,12837,000124052151
203,10/16/17,38.34,12837,000827631041
203,10/20/17,31.31,12837,000829968022
203,10/29/17,9.44,12837,000256906423
203,10/28/17,51.71,12837,000966807089
203,10/25/17,33.31,12837,000081927167
203,10/22/17,6.44,12837,000458350008
203,10/16/17,48.52,12837,000405684153
203,10/26/17,37.23,12837,000514912132
203,10/27/17,14.73,12837,000923891080
203,10/24/17,12.44,12837,000575714399
203,10/22/17,54.61,12837,000353626798
203,10/22/17,37.37,12837,000808274867
203,10/28/17,52.6,12837,000144644625
203,10/21/17,25.11,12837,000401436440
203,10/21/17,19.85,12837,000277394644
203,10/29/17,13.63,12837,000339400596
203,10/27/17,31.63,12837,000599921977
203,10/24/17,31.53,12837,000743414051
203,10/26/17,13.95,12837,000434688119
203,10/22/17,18.2,12837,000585091176
203,10/20/17,15.72,12837,000386428225
203,10/28/17,14.61,12837,000702868026
203,10/20/17,17.72,12837,000817162115
203,10/25/17,23.02,12837,000099583114
203,10/28/17,41.06,12837,000790347148
203,10/25/17,46.22,12837,000506754007
203,10/22/17,33.82,12837,000301161010
203,10/20/17,55.77,12837,000981510405
203,10/18/17,55.94,12837,000768879663
203,10/27/17,51.87,12837,000350639776
203,10/29/17,39.22,12837,000700311165
203,10/20/17,18.14,12837,000543464804
203,10/27/17,55.15,12837,000456113225
203,10/18/17,28.42,12837,000228431403
203,10/23/17,27.84,12837,000430094535
203,10/17/17,49.31,12837,000242277190
203,10/28/17,13.07,12837,000762977091
203,10/21/17,25.35,12837,000574404121
203,10/27/17,42.07,12837,000992125856
203,10/19/17,48.75,12837,000854689154
203,10/21/17,1.27,12837,000372268051
203,10/21/17,12.55,12837,000252888653
203,10/23/17,46.91,12837,000048013704
203,10/26/17,56.15,12837,000715494692
203,10/25/17,12.74,12837,000375993782
203,10/27/17,37.83,12837,000864892235
203,10/21/17,8.16,12837,000027595398
203,10/25/17,5.73,12837,000866698043
203,10/28/17,23.45,12837,000376153383
203,10/26/17,19.5,12837,000058785197
203,10/20/17,25.77,12837,000397250295
203,10/19/17,35.96,12837,000222633181
203,10/17/17,34.2,12837,000376851918
203,10/18/17,15.53,12837,000537045183
203,10/23/17,36.72,12837,000709096794
203,10/27/17,12.02,12837,000093351329
203,10/20/17,13.86,12837,000789986401
203,10/21/17,54.1,12837,000692276824
203,10/20/17,48.54,12837,000457695472
203,10/22/17,12.74,12837,000278001228
203,10/23/17,44.9,12837,000698731992
203,10/19/17,41.73,12837,000981197816
203,10/23/17,49.44,12837,000952287274
203,10/17/17,10.94,12837,000373413450
203,10/28/17,5.11,12837,000022132676
203,10/28/17,9.23,12837,000905792642
203,10/28/17,8.16,12837,000226008184
203,10/28/17,38.87,12837,000187405236
203,10/22/17,40.7,12837,000690308756
203,10/25/17,45.36,12837,000477539026
203,10/23/17,42.87,12837,000325836526
203,10/28/17,41.05,12837,000174429227
203,10/25/17,29.06,12837,000056176612
203,10/18/17,15.45,12837,000446836510
203,10/20/17,3.01,12837,000044053660
203,10/27/17,29.17,12837,000962019991
203,10/21/17,17.96,12837,000213048650
203,10/23/17,1.37,12837,000509116779
203,10/26/17,16.44,12837,000726593797
203,10/20/17,14.3,12837,000306887951
203,10/29/17,40.81,12837,000189565540
203,10/24/17,34.86,12837,000321012038
203,10/24/17,30.81,12837,000240924482
203,10/16/17,43.72,12837,000223905761
203,10/26/17,32.84,12837,000980564443
203,10/25/17,14.1,12837,000763083923
203,10/28/17,26.55,12837,000927879675
203,10/20/17,54.3,12837,000254804864
203,10/23/17,38.66,12837,000074029795
203,10/26/17,38.52,12837,000853687097
203,10/23/17,18.26,12837,000745216676
203,10/19/17,28.37,12837,000812183948
203,10/19/17,17.64,12837,000876226151
203,10/19/17,40.34,12837,000842621232
203,10/22/17,16.45,12837,000234033889
203,10/23/17,48.11,12837,000702065059
203,10/23/17,40.17,12837,000340260209
203,10/28/17,35.41,12837,000827898456
203,10/22/17,13.36,12837,000458313112
203,10/21/17,28.83,12837,000696954302
203,10/29/17,43.83,12837,000043366358
203,10/23/17,6.05,12837,000311625369
203,10/25/17,44.75,12837,000363461563
203,10/19/17,46.92,12837,000963858888
203,10/21/17,18.16,12837,000312567137
203,10/16/17,23.06,12837,000360754991
203,10/21/17,21.26,12837,000105664025
203,10/16/17,52.24,12837,000218294289
203,10/19/17,44.07,12837,000817674221
203,10/25/17,20.75,12837,000690451660
203,10/18/17,18.8,12837,000094769945
203,10/27/17,23.94,12837,000388197861
203,10/17/17,40.17,12837,000514730047
203,10/24/17,38.23,12837,000541944658
203,10/19/17,22.37,12837,000399409590
203,10/27/17,34.72,12837,000574686428
203,10/28/17,34.33,12837,000090756884
203,10/26/17,15.35,12837,000215480572
203,10/21/17,5.92,12837,000598589918
203,10/17/17,16.8,12837,000538593323
203,10/27/17,52.42,12837,000917901226
203,10/22/17,40.84,12837,000836742374
203,10/26/17,17.8,12837,000723906184
203,10/18/17,50.33,12837,000545319478
203,10/26/17,12.83,12837,000929137671
203,10/16/17,21.7,12837,000645331356
203,10/26/17,3.42,12837,000165526080
203,10/28/17,30.71,12837,000545133835
203,10/23/17,48.32,12837,000534500231
203,10/20/17,25.33,12837,000200282631
203,10/26/17,29.15,12837,000327660050
203,10/16/17,27.57,12837,000653798822
203,10/21/17,47.63,12837,000451469731
203,10/29/17,0.84,12837,000557637639
203,10/20/17,18.9,12837,000698832542
203,10/25/17,38.83,12837,000332996724
203,10/27/17,2.95,12837,000651936351
203,10/19/17,49.27,12837,000300702726
203,10/29/17,49.52,12837,000131820869
203,10/18/17,34.55,12837,000161725486
203,10/18/17,46.35,12837,000742030365
203,10/19/17,18.02,12837,000113921219
203,10/24/17,9.77,12837,000477240979
203,10/25/17,7.41,12837,000060193187
203,10/21/17,24.75,12837,000882672998
203,10/18/17,20.8,12837,000569684083
203,10/19/17,35.42,12837,000387431034
203,10/26/17,4.66,12837,000649976289
203,10/21/17,18.97,12837,000557031026
203,10/18/17,32.41,12837,000939282782
203,10/22/17,35.32,12837,000503966459
203,10/21/17,44.72,12837,000494020899
203,10/29/17,1.91,12837,000226080317
203,10/18/17,51.0,12837,000432934258
203,10/17/17,3.55,12837,000205698731
203,10/21/17,53.16,12837,000506238955
203,10/24/17,17.26,12837,000048258595
203,10/16/17,34.82,12837,000768547166
203,10/22/17,12.14,12837,000426909634
203,10/29/17,40.01,12837,000052851370
203,10/25/17,40.54,12837,000865020811
203,10/27/17,43.41,12837,000442236507
203,10/26/17,53.22,12837,000995798889
203,10/23/17,31.11,12837,000454788216
203,10/27/17,49.16,12837,000441404447
203,10/23/17,35.82,12837,000509419735
203,10/17/17,3.31,12837,000376311065
203,10/28/17,48.24,12837,000466810890
203,10/20/17,29.26,12837,000349132748
203,10/25/17,0.92,12837,000499640947
203,10/22/17,37.84,12837,000479749486
203,10/28/17,44.76,12837,000162356142
203,10/28/17,36.93,12837,000536411687
203,10/17/17,47.81,12837,000932170886
203,10/17/17,17.97,12837,000927693101
203,10/28/17,7.94,12837,000093696286
203,10/23/17,7.75,12837,000196407931
203,10/19/17,16.8,12837,000870721732
203,10/21/17,46.67,12837,000022976162
203,10/28/17,19.1,12837,000929338551
203,10/25/17,31.72,12837,000373656227
203,10/28/17,5.02,12837,000016999755
203,10/21/17,47.31,12837,000300705072
203,10/22/17,53.26,12837,000070124770
203,10/22/17,1.87,12837,000888354959
203,10/17/17,14.6,12837,000907400779
203,10/20/17,1.54,12837,000694468735
203,10/22/17,16.64,12837,000363663062
203,10/17/17,4.06,12837,000484526970
203,10/26/17,45.66,12837,000169472387
203,10/18/17,23.06,12837,000365630841
203,10/23/17,50.25,12837,000305207870
203,10/27/17,0.94,12837,000278739906
203,10/23/17,50.7,12837,000731963540
203,10/20/17,25.3,12837,000400625108
203,10/18/17,39.13,12837,000676274385
203,10/22/17,3.4,12837,000798625113
203,10/22/17,15.35,12837,000740153739
203,10/27/17,52.53,12837,000065837987
203,10/27/17,7.4,12837,000737000536
203,10/25/17,22.63,12837,000073570156
203,10/19/17,5.02,12837,000363196884
203,10/18/17,49.45,12837,000298650567
203,10/23/17,0.85,12837,000604272498
203,10/16/17,51.9,12837,000470178735
203,10/26/17,10.34,12837,000062068892
203,10/21/17,36.94,12837,000443127155
203,10/28/17,42.25,12837,000549873373
203,10/25/17,44.82,12837,000393028851
203,10/19/17,18.86,12837,000026132370
203,10/16/17,48.91,12837,000917100992
203,10/19/17,31.52,12837,000959211839
203,10/17/17,22.65,12837,000262051609
203,10/19/17,31.2,12837,000240879755
203,10/17/17,25.02,12837,000488091787
203,10/18/17,52.44,12837,000582451335
203,10/16/17,19.85,12837,000631749882
203,10/26/17,10.43,12837,000358265858
203,10/29/17,50.44,12837,000955026913
203,10/19/17,34.92,12837,000583297806
203,10/19/17,22.3,12837,000612864775
203,10/22/17,28.11,12837,000500505797
203,10/18/17,13.7,12837,000574169049
203,10/29/17,36.84,12837,000292740862
203,10/29/17,55.25,12837,000492209870
203,10/16/17,28.84,12837,000165559469
203,10/25/17,49.07,12837,000304468559
203,10/16/17,15.63,12837,000962420701
203,10/21/17,22.83,12837,000126967843
203,10/17/17,27.01,12837,000416414679
203,10/25/17,16.15,12837,000496444498
203,10/23/17,38.01,12837,000414105716
203,10/23/17,4.93,12837,000068034486
203,10/24/17,48.63,12837,000768900012
203,10/27/17,51.66,12837,000088576101
203,10/24/17,6.72,12837,000744228999
203,10/29/17,6.51,12837,000838729004
203,10/19/17,29.65,12837,000526212256
203,10/19/17,28.17,12837,000327470693
203,10/25/17,45.36,12837,000337353166
203,10/18/17,44.87,12837,000394331468
203,10/28/17,12.36,12837,000077045464
203,10/18/17,46.46,12837,000685061388
203,10/21/17,21.26,12837,000812817987
203,10/29/17,28.45,12837,000375916960
203,10/18/17,25.71,12837,000019982129
203,10/17/17,39.97,12837,000193724353
203,10/24/17,34.45,12837,000392781848
203,10/29/17,56.01,12837,000421176959
203,10/29/17,38.02,12837,000365185443
203,10/18/17,7.56,12837,000555173446
203,10/23/17,23.06,12837,000047158754
203,10/17/17,46.53,12837,000311149036
203,10/29/17,33.31,12837,000860167579
203,10/24/17,38.84,12837,000583814806
203,10/29/17,30.21,12837,000476935693
203,10/23/17,35.34,12837,000988776021
203,10/22/17,15.14,12837,000805082512
203,10/29/17,18.31,12837,000517769564
203,10/23/17,40.37,12837,000938758588
203,10/20/17,48.52,12837,000438682627
203,10/24/17,3.7,12837,000554693845
203,10/18/17,17.24,12837,000766810433
203,10/20/17,7.25,12837,000381867389
203,10/23/17,23.13,12837,000891797170
203,10/16/17,48.44,12837,000426540728
203,10/16/17,38.95,12837,000311513952
203,10/22/17,50.9,12837,000284293391
203,10/26/17,52.62,12837,000987411986
203,10/20/17,23.05,12837,000576244412
203,10/18/17,17.05,12837,000024764365
203,10/28/17,43.4,12837,000791901779
203,10/23/17,45.56,12837,000887149013
203,10/17/17,38.3,12837,000866416138
203,10/19/17,6.55,12837,000647962512
203,10/21/17,36.93,12837,000514293895
203,10/23/17,31.8,12837,000842968031
203,10/24/17,7.14,12837,000234070455
203,10/27/17,38.86,12837,000870309366
203,10/28/17,39.63,12837,000831639757
203,10/29/17,32.66,12837,000992105314
203,10/29/17,9.04,12837,000579355486
203,10/23/17,3.37,12837,000016829288
203,10/25/17,54.95,12837,000377365657
203,10/23/17,30.42,12837,000468699741
203,10/26/17,51.35,12837,000827980895
203,10/18/17,26.81,12837,000472559312
203,10/28/17,14.44,12837,000667968672
203,10/19/17,14.0,12837,000650943158
203,10/25/17,7.01,12837,000477638150
203,10/27/17,35.26,12837,000221349675
203,10/17/17,31.34,12837,000244294577
203,10/27/17,53.62,12837,000162045248
203,10/28/17,21.17,12837,000612017146
203,10/19/17,25.26,12837,000840138489
203,10/18/17,16.66,12837,000708930835
203,10/18/17,24.23,12837,000507203618
203,10/17/17,42.02,12837,000546802474
203,10/22/17,47.41,12837,000200253393
203,10/21/17,46.67,12837,000035072231
203,10/16/17,34.77,12837,000596626474
203,10/21/17,36.1,12837,000250622702
203,10/27/17,8.26,12837,000127887048
203,10/23/17,19.42,12837,000361981249
203,10/19/17,15.87,12837,000917211564
203,10/22/17,10.17,12837,000708247357
203,10/25/17,19.55,12837,000888713764
203,10/22/17,51.73,12837,000629512894
203,10/16/17,24.1,12837,000186497742
203,10/20/17,43.27,12837,000620047925
203,10/20/17,53.82,12837,000266788198
203,10/28/17,32.24,12837,000556223651
203,10/20/17,46.53,12837,000888599847
203,10/16/17,29.87,12837,000652377244
203,10/16/17,49.25,12837,000568256903
203,10/23/17,7.75,12837,000850719150
203,10/23/17,19.62,12837,000435304991
203,10/24/17,39.84,12837,000783899410
203,10/28/17,10.66,12837,000259287413
203,10/24/17,2.12,12837,000535529908
203,10/29/17,12.42,12837,000930355523
203,10/25/17,34.76,12837,000489398729
203,10/24/17,56.37,12837,000888666503
203,10/24/17,13.42,12837,000373709792
203,10/26/17,9.12,12837,000628622442
203,10/18/17,1.83,12837,000285638116
203,10/25/17,27.63,12837,000909199429
203,10/18/17,24.12,12837,000877162041
203,10/26/17,53.03,12837,000295208432
203,10/19/17,44.63,12837,000303530277
203,10/18/17,32.14,12837,000122484761
203,10/23/17,52.54,12837,000227818213
203,10/25/17,23.15,12837,000859607186
203,10/20/17,11.52,12837,000447640332
203,10/17/17,23.31,12837,000441772088
203,10/28/17,13.35,12837,000926444424
203,10/23/17,26.12,12837,000283434497
203,10/17/17,42.03,12837,000200809424
203,10/16/17,32.64,12837,000073544548
203,10/25/17,22.7,12837,000986041768
203,10/17/17,19.9,12837,000118708197
203,10/29/17,16.87,12837,000955421336
203,10/21/17,8.52,12837,000725772193
203,10/17/17,33.85,12837,000286798599
203,10/16/17,35.01,12837,000451026029
203,10/19/17,19.73,12837,000944430721
203,10/26/17,24.65,12837,000023493525
203,10/25/17,54.9,12837,000421428384
203,10/20/17,6.11,12837,000277132090
203,10/16/17,54.87,12837,000437067209
203,10/19/17,53.84,12837,000495847520
203,10/29/17,37.45,12837,000607409332
203,10/26/17,12.53,12837,000142231691
203,10/16/17,49.63,12837,000655347860
203,10/21/17,9.0,12837,000565170341
203,10/19/17,5.5,12837,000786293238
203,10/27/17,8.45,12837,000987897892
203,10/29/17,10.8,12837,000835966795
203,10/17/17,32.44,12837,000171059624
203,10/24/17,15.22,12837,000303796970
203,10/16/17,26.6,12837,000843645850
203,10/24/17,15.33,12837,000635609352
203,10/21/17,19.2,12837,000106365705
203,10/26/17,5.57,12837,000152398257
203,10/27/17,28.07,12837,000812264326
203,10/28/17,7.73,12837,000071726448
203,10/18/17,39.66,12837,000804094528
203,10/20/17,2.34,12837,000646431619
203,10/19/17,26.86,12837,000055833407
203,10/26/17,26.23,12837,000503341824
203,10/26/17,17.53,12837,000928259579
203,10/18/17,5.45,12837,000163383455
203,10/17/17,53.12,12837,000193736714
203,10/23/17,16.81,12837,000793865483
203,10/22/17,36.87,12837,000433536637
203,10/21/17,17.25,12837,000848007798
203,10/22/17,30.4,12837,000107865183
203,10/16/17,37.03,12837,000827531126
203,10/17/17,24.07,12837,000265291556
203,10/16/17,36.5,12837,000854985252
203,10/27/17,13.83,12837,000826771870
203,10/23/17,54.64,12837,000039408244
203,10/24/17,39.21,12837,000975793603
203,10/24/17,4.45,12837,000778682895
203,10/25/17,45.25,12837,000971923169
203,10/21/17,33.62,12837,000920526931
203,10/26/17,51.44,12837,000504139198
203,10/22/17,18.2,12837,000285189163
203,10/18/17,31.93,12837,000516205909
203,10/28/17,26.8,12837,000675134953
203,10/22/17,4.15,12837,000864128161
203,10/24/17,4.97,12837,000513172706
203,10/18/17,19.0,12837,000912873332
203,10/16/17,12.77,12837,000604540867
203,10/23/17,37.61,12837,000641701426
203,10/20/17,44.06,12837,000346844734
203,10/26/17,47.74,12837,000224558960
203,10/29/17,9.14,12837,000673299284
203,10/25/17,40.64,12837,000723419379
203,10/23/17,29.15,12837,000132458395
203,10/19/17,53.1,12837,000884354350
203,10/25/17,25.11,12837,000450309449
203,10/20/17,36.74,12837,000990258086
203,10/25/17,18.46,12837,000677674656
203,10/22/17,2.42,12837,000302256456
203,10/29/17,49.57,12837,000999185078
203,10/29/17,36.23,12837,000383193164
203,10/19/17,1.87,12837,000606513778
203,10/16/17,7.52,12837,000016729338
203,10/17/17,41.41,12837,000070324549
203,10/26/17,3.37,12837,000701377201
203,10/29/17,11.66,12837,000708419030
203,10/22/17,33.21,12837,000213387822
203,10/26/17,52.56,12837,000112817865
203,10/17/17,36.93,12837,000700660531
203,10/16/17,36.46,12837,000038399923
203,10/18/17,24.76,12837,000654483249
203,10/29/17,30.21,12837,000119616993
203,10/26/17,16.64,12837,000157966725
203,10/24/17,55.77,12837,000873270447
203,10/17/17,18.91,12837,000130186387
203,10/27/17,35.04,12837,000958194401
203,10/29/17,35.0,12837,000164485660
203,10/23/17,53.86,12837,000038126522
203,10/17/17,36.12,12837,000676939567
203,10/26/17,41.67,12837,000615706094
203,10/27/17,34.9,12837,000474794200
203,10/29/17,17.76,12837,000690069404
203,10/29/17,35.32,12837,000981620604
203,10/18/17,42.75,12837,000980113553
203,10/22/17,22.84,12837,000627416688
203,10/17/17,44.23,12837,000883647960
203,10/21/17,44.47,12837,000879777546
203,10/18/17,24.72,12837,000685715810
203,10/26/17,10.67,12837,000695599406
203,10/19/17,11.2,12837,000218958254
203,10/22/17,38.96,12837,000311226396
203,10/21/17,53.61,12837,000881539712
203,10/27/17,11.95,12837,000634830299
203,10/23/17,16.81,12837,000016482322
203,10/28/17,9.57,12837,000120290503
203,10/18/17,55.55,12837,000838460068
203,10/23/17,34.21,12837,000774342015
203,10/29/17,54.74,12837,000986134213
203,10/26/17,44.12,12837,000475245085
203,10/29/17,23.62,12837,000428456157
203,10/20/17,27.37,12837,000704505214
203,10/26/17,10.02,12837,000702239031
203,10/27/17,41.04,12837,000592298415
203,10/23/17,33.93,12837,000212886542
203,10/23/17,42.81,12837,000870595943
203,10/20/17,23.06,12837,000437637358
203,10/17/17,42.84,12837,000146021511
203,10/22/17,54.97,12837,000751783597
203,10/22/17,38.54,12837,000555275616
203,10/18/17,13.1,12837,000136528713
203,10/17/17,18.96,12837,000127821311
203,10/20/17,47.93,12837,000086262532
203,10/24/17,33.44,12837,000460807284
203,10/18/17,16.96,12837,000525505777
203,10/23/17,53.92,12837,000383815591
203,10/23/17,52.63,12837,000587031338
203,10/29/17,14.75,12837,000714264288
203,10/20/17,5.91,12837,000918833743
203,10/20/17,49.2,12837,000765932940
203,10/28/17,31.22,12837,000736362595
203,10/29/17,25.56,12837,000129833275
203,10/25/17,19.06,12837,000680584021
203,10/17/17,14.92,12837,000252280717
203,10/18/17,48.46,12837,000849425547
203,10/24/17,39.06,12837,000584200676
203,10/22/17,5.07,12837,000665091890
203,10/22/17,8.91,12837,000825958722
203,10/20/17,29.35,12837,000783399454
203,10/17/17,19.32,12837,000220433295
203,10/24/17,35.94,12837,000237280009
203,10/23/17,11.04,12837,000996849471
203,10/20/17,26.86,12837,000810777505
203,10/21/17,26.05,12837,000277014097
203,10/16/17,38.23,12837,000205812283
203,10/18/17,44.84,12837,000246582548
203,10/20/17,20.02,12837,000447858500
203,10/29/17,42.7,12837,000963229417
203,10/19/17,21.13,12837,000728311671
203,10/18/17,46.92,12837,000637471150
203,10/26/17,46.15,12837,000374824958
203,10/29/17,42.3,12837,000821504223
203,10/19/17,15.65,12837,000916097175
203,10/20/17,10.15,12837,000026791818
203,10/25/17,7.86,12837,000371889838
203,10/18/17,54.05,12837,000876898615
203,10/29/17,42.06,12837,000298558534
203,10/19/17,13.4,12837,000178923336
203,10/28/17,50.74,12837,000899956196
203,10/26/17,18.15,12837,000554043945
203,10/26/17,20.83,12837,000646726630
203,10/20/17,53.73,12837,000797375865
203,10/16/17,51.34,12837,000319176479
203,10/19/17,42.43,12837,000525996730
203,10/16/17,29.21,12837,000486482090
203,10/26/17,10.42,12837,000286906735
203,10/19/17,53.83,12837,000121620235
203,10/22/17,55.22,12837,000614892418
203,10/17/17,29.6,12837,000057394222
203,10/27/17,11.11,12837,000927312846
203,10/23/17,4.3,12837,000266112120
203,10/26/17,13.05,12837,000978164640
203,10/26/17,21.31,12837,000967167461
203,10/21/17,53.55,12837,000936330605
203,10/16/17,37.37,12837,000615121896
203,10/16/17,22.34,12837,000333967502
203,10/29/17,55.11,12837,000302857528
203,10/24/17,20.65,12837,000063494206
203,10/16/17,25.76,12837,000654081535
203,10/21/17,35.13,12837,000794251522
203,10/24/17,30.61,12837,000165254790
203,10/18/17,6.0,12837,000514805290
203,10/25/17,42.74,12837,000904714463
203,10/24/17,31.35,12837,000182310151
203,10/21/17,22.57,12837,000627807402
203,10/17/17,22.23,12837,000509056495
203,10/25/17,17.84,12837,000852479948
203,10/16/17,49.51,12837,000367626432
203,10/16/17,2.57,12837,000070848410
203,10/25/17,28.12,12837,000764530996
203,10/20/17,22.16,12837,000993910240
203,10/27/17,36.34,12837,000172380215
203,10/29/17,42.2,12837,000813117592
203,10/29/17,28.2,12837,000115681900
203,10/25/17,31.65,12837,000333664376
203,10/22/17,17.73,12837,000308185637
203,10/23/17,3.64,12837,000047174618
203,10/19/17,4.73,12837,000449986246
203,10/21/17,11.42,12837,000044385546
203,10/23/17,32.81,12837,000053317855
203,10/17/17,18.04,12837,000420577775
203,10/19/17,55.75,12837,000158953776
203,10/28/17,12.11,12837,000387815880
203,10/16/17,42.2,12837,000965370690
203,10/18/17,25.64,12837,000098441419
203,10/20/17,5.54,12837,000019696884
203,10/26/17,55.32,12837,000584598491
203,10/24/17,1.12,12837,000077460052
203,10/26/17,53.7,12837,000545019950
203,10/29/17,25.93,12837,000256779462
203,10/25/17,26.26,12837,000697589645
203,10/23/17,45.24,12837,000886105169
203,10/17/17,25.41,12837,000932864695
203,10/16/17,16.12,12837,000459605874
203,10/18/17,9.94,12837,000571896895
203,10/27/17,29.71,12837,000440309024
203,10/21/17,34.77,12837,000106599165
203,10/23/17,14.74,12837,000110354720
203,10/17/17,39.05,12837,000258597638
203,10/20/17,6.07,12837,000643629043
203,10/24/17,19.52,12837,000617543188
203,10/24/17,38.52,12837,000963136610
203,10/22/17,0.73,12837,000902552274
203,10/20/17,11.62,12837,000503736553
203,10/17/17,32.07,12837,000066025021
203,10/28/17,1.14,12837,000979616943
203,10/16/17,27.53,12837,000197321036
203,10/21/17,44.14,12837,000395790602
203,10/29/17,46.32,12837,000388544851
203,10/21/17,3.22,12837,000353556196
203,10/29/17,1.81,12837,000375780233
203,10/27/17,12.03,12837,000952635660
203,10/25/17,10.25,12837,000994344572
203,10/27/17,25.87,12837,000518047270
203,10/16/17,4.97,12837,000846637828
203,10/27/17,38.25,12837,000947534594
203,10/18/17,16.96,12837,000688858216
203,10/17/17,11.47,12837,000561425157
203,10/23/17,7.11,12837,000672429356
203,10/26/17,18.59,9487,000690069404
203,10/28/17,7.79,9487,000748626363
203,10/17/17,47.19,9487,000246582548
203,10/25/17,14.49,9487,000574169049
203,10/28/17,32.39,9487,000545133835
203,10/19/17,12.19,9487,000447640332
203,10/16/17,0.59,9487,000198082596
203,10/24/17,7.99,9487,000207648093
203,10/24/17,36.09,9487,000090756884
203,10/22/17,50.99,9487,000980150388
203,10/25/17,4.59,9487,000778682895
203,10/16/17,14.79,9487,000790024227
203,10/24/17,9.49,9487,000579355486
203,10/29/17,24.29,9487,000437637358
203,10/19/17,42.89,9487,000723419379
203,10/17/17,21.09,9487,000855000437
203,10/18/17,44.69,9487,000525996730
203,10/27/17,12.99,9487,000930355523
203,10/25/17,36.39,9487,000161725486
203,10/27/17,10.29,9487,000736014357
203,10/28/17,38.89,9487,000536411687
203,10/27/17,38.69,9487,000709096794
203,10/19/17,52.89,9487,000778006625
203,10/20/17,24.49,9487,000441772088
203,10/20/17,13.09,9487,000142231691
203,10/18/17,16.29,9487,000537045183
203,10/24/17,35.09,9487,000081927167
203,10/21/17,35.09,9487,000845328666
203,10/19/17,26.29,9487,000352180692
203,10/21/17,35.19,9487,000460807284
203,10/24/17,17.69,9487,000793865483
203,10/29/17,37.49,9487,000431156925
203,10/23/17,9.59,9487,000628622442
203,10/23/17,38.99,9487,000827531126
203,10/21/17,56.99,9487,000692276824
203,10/29/17,21.79,9487,000063494206
203,10/22/17,35.19,9487,000253141402
203,10/20/17,51.39,9487,000854689154
203,10/26/17,37.79,9487,000303748850
203,10/17/17,17.69,9487,000016482322
203,10/24/17,2.29,9487,000535529908
203,10/26/17,32.19,9487,000977134983
203,10/26/17,1.59,9487,000045845527
203,10/17/17,33.89,9487,000565229692
203,10/23/17,39.69,9487,000641701426
203,10/29/17,41.69,9487,000804094528
203,10/27/17,22.49,9487,000061278034
203,10/27/17,30.09,9487,000019911643
203,10/19/17,16.19,9487,000333868779
203,10/16/17,55.39,9487,000587031338
203,10/25/17,14.99,9487,000919110708
203,10/27/17,40.39,9487,000866416138
203,10/16/17,3.59,9487,000165526080
203,10/16/17,15.49,9487,000110354720
203,10/26/17,1.29,9487,000643896037
203,10/21/17,36.69,9487,000441453292
203,10/23/17,24.29,9487,000549109328
203,10/18/17,20.29,9487,000220433295
203,10/18/17,58.29,9487,000946880003
203,10/17/17,54.69,9487,000533704030
203,10/23/17,23.69,9487,000627807402
203,10/18/17,39.79,9487,000475672709
203,10/28/17,52.49,9487,000081313305
203,10/25/17,41.79,9487,000276263379
203,10/16/17,38.09,9487,000250622702
203,10/24/17,54.39,9487,000795655973
203,10/29/17,16.49,9487,000962420701
203,10/25/17,28.49,9487,000416414679
203,10/20/17,27.59,9487,000503341824
203,10/27/17,6.79,9487,000227635624
203,10/24/17,13.79,9487,000136528713
203,10/25/17,28.19,9487,000810777505
203,10/23/17,58.49,9487,000160430177
203,10/28/17,0.89,9487,000604272498
203,10/25/17,15.69,9487,000252280717
203,10/23/17,19.29,9487,000683810722
203,10/27/17,42.99,9487,000583333446
203,10/23/17,50.69,9487,000429624919
203,10/19/17,52.19,9487,000861871758
203,10/29/17,44.39,9487,000830115263
203,10/24/17,3.59,9487,000798625113
203,10/26/17,48.59,9487,000374824958
203,10/18/17,31.19,9487,000526212256
203,10/26/17,48.39,9487,000269161785
203,10/25/17,32.19,9487,000165254790
203,10/17/17,25.59,9487,000057714338
203,10/22/17,26.99,9487,000098441419
203,10/16/17,21.99,9487,000054236183
203,10/18/17,37.99,9487,000676939567
203,10/20/17,4.29,9487,000864128161
203,10/27/17,12.89,9487,000996262978
203,10/24/17,34.19,9487,000542244776
203,10/23/17,38.19,9487,000383193164
203,10/26/17,46.99,9487,000303530277
203,10/29/17,58.09,9487,000456113225
203,10/20/17,8.09,9487,000196407931
203,10/26/17,44.49,9487,000813117592
203,10/22/17,14.59,9487,000246585815
203,10/27/17,33.79,9487,000122484761
203,10/24/17,22.89,9487,000245619737
203,10/29/17,25.89,9487,000505693127
203,10/25/17,11.99,9487,000044385546
203,10/18/17,55.69,9487,000461128883
203,10/16/17,13.39,9487,000437172755
203,10/26/17,25.49,9487,000507203618
203,10/16/17,19.79,9487,000094769945
203,10/25/17,58.69,9487,000276801250
203,10/19/17,54.09,9487,000319176479
203,10/22/17,14.89,9487,000338728090
203,10/25/17,35.89,9487,000163809044
203,10/28/17,57.89,9487,000377365657
203,10/18/17,4.99,9487,000383194572
